token_address,approval_block,attack_block,usd_loss,attack_hash,approval_hash,malicious_contract
0xfc5A1A6EB076a2C7aD06eD22C90d7E710E35ad0a,164660820,164660910,-328.6167808228889,0x9400067932df8ed75197ed35e595d634cd48b2029cc26834c02be577a9ea43be,0x546883b4935ab0289ba9795c7a201d2fa950dfc0ce70d16fef21ffab9d1199a1,0xe84c5a7f0b1d20d6ec4b76077475762f9ca2b6d7
0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,164979554,164979611,-63.971649979376934,0xf16bd3888df00ed2276d5e849a791ba9d5a380c6a4904c27cc2d2f1c7ee28a3c,0xe62a7ca2a77a710dcd354048e5b53bf744242393b82a1eee5c0ea7b2cad5fb11,0xaeb255acf3c266b73445d935b2773f4d6d182696
0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,164979554,164979611,-63.971649979376934,0xf16bd3888df00ed2276d5e849a791ba9d5a380c6a4904c27cc2d2f1c7ee28a3c,0xe62a7ca2a77a710dcd354048e5b53bf744242393b82a1eee5c0ea7b2cad5fb11,0xaeb255acf3c266b73445d935b2773f4d6d182696
0xfc5A1A6EB076a2C7aD06eD22C90d7E710E35ad0a,165325650,165325709,-181.5804,0xf8a9688c4aa030199302b830d0022a88667556bea3f7ecb11107b566c79c2945,0xe5272b36878a84cab0f175308421ad780bc2c844e7397d934026e1a6964f0cc7,0x76b1f41f10a9a3e644b3c41466d85f760664fda6
0xfc5A1A6EB076a2C7aD06eD22C90d7E710E35ad0a,143743500,143743542,-0.786565382857488,0x66b267717d5dc00f03580a4acb942aa76e3b7bbed964cacca80095fb2a936cde,0xe1de736135b54447d2297734ea8e0410658d00e93509a30ec99e1b411e29209c,0x3c8f3485ffb85c7b786fa41fd45e1a644217afcd
0xfc5A1A6EB076a2C7aD06eD22C90d7E710E35ad0a,143720541,143720603,-1.8510680797166474,0x1c82b3c01c7b61f03e29ffff1905dfb9af4fa776cab0c8bcc8957f1d25430a6a,0xa408b9b8871c743b5b4c27d5d139cb1641e0e467031af0fa1430c0a2340b6007,0x32740af1edd9fe8e7c9cb00f73152aab6a6f6cf8
0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,141391692,141391794,-3.5386883845953427,0x316782c7e274514f021906df34f9efa569635e9f9ca02fb79b6f4b99c01af227,0x6d05a98b131d09727b5abf042c5acf892ada7b9250f84c440987dab6f10bc719,0xca816ca79f09d67518b2175a98f1c1dbb6edabfd
0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,141391692,141391794,-3.5386883845953427,0x316782c7e274514f021906df34f9efa569635e9f9ca02fb79b6f4b99c01af227,0x6d05a98b131d09727b5abf042c5acf892ada7b9250f84c440987dab6f10bc719,0xca816ca79f09d67518b2175a98f1c1dbb6edabfd
0xfc5A1A6EB076a2C7aD06eD22C90d7E710E35ad0a,141140231,141140287,-1.3204159946503122,0x30ab3b1f1122fb55ed114e8384871fad87984643b0e4a0101508253b44c81ffa,0x78e0264dfcf739536d497576acf860f9dca7c953bb6fc456cc9040770f1a699c,0x64d4c23ba834443ce2a434dcd207e3186adfedcd
0xfc5A1A6EB076a2C7aD06eD22C90d7E710E35ad0a,141215826,141215865,-146.04646687617716,0x6c4dad5c24db9e182ed9848ce094b2e929d9d43814abd49be67e9d9a74e595ee,0xc153c019177f9ec450907a8433d368e32f3c2b8c3ad3d21635b3bb152d20f089,0xc2e810b30a1dc72601aee320984c2786b9365f1e
